Date,Close,Ticker,MA for 10 days,MA for 20 days,MA for 50 days
2021-05-28,99.16999816894533,ATO,98.59300079345704,100.3645004272461,99.89819992065429
2021-06-01,99.44000244140624,ATO,98.68600082397461,100.14700050354006,100.00520004272461
2021-06-02,100.47000122070312,ATO,98.81900100708008,99.99300041198731,100.14380004882813
2021-06-03,101.19000244140624,ATO,99.12700119018555,99.92600059509279,100.28400009155274
2021-06-04,100.70999908447266,ATO,99.36600112915039,99.79400062561037,100.38120010375977
2021-06-07,100.97000122070312,ATO,99.64500122070312,99.69250068664552,100.45900009155274
2021-06-08,100.29000091552734,ATO,99.83100128173828,99.53150062561036,100.5200001525879
2021-06-09,101.1500015258789,ATO,100.11700134277343,99.52350082397462,100.56600021362304
2021-06-10,101.22000122070312,ATO,100.37700119018555,99.62200088500977,100.61260025024414
2021-06-11,101.79000091552734,ATO,100.64000091552734,99.68100090026856,100.67140029907226
2021-06-14,101.0999984741211,ATO,100.83300094604492,99.71300086975097,100.7286003112793
2021-06-15,100.95999908447266,ATO,100.98500061035156,99.83550071716309,100.77540023803711
2021-06-16,100.56999969482422,ATO,100.99500045776367,99.90700073242188,100.82160018920898
2021-06-17,100.3000030517578,ATO,100.90600051879883,100.0165008544922,100.86300018310547
2021-06-18,97.87999725341795,ATO,100.62300033569336,99.99450073242187,100.85420013427735
2021-06-21,99.04000091552734,ATO,100.43000030517578,100.03750076293944,100.85240020751954
2021-06-22,98.41000366210938,ATO,100.24200057983398,100.03650093078612,100.83340026855468
2021-06-23,97.3499984741211,ATO,99.8620002746582,99.9895008087158,100.7986003112793
2021-06-24,97.45999908447266,ATO,99.48600006103516,99.93150062561034,100.7452003479004
2021-06-25,98.93000030517578,ATO,99.2,99.92000045776366,100.69740036010742
2021-06-28,98.75,ATO,98.96500015258789,99.8990005493164,100.63600036621094
2021-06-29,96.41000366210938,ATO,98.51000061035157,99.74750061035155,100.52740051269531
2021-06-30,96.11000061035156,ATO,98.06400070190429,99.52950057983398,100.35780059814454
2021-07-01,96.9800033569336,ATO,97.73200073242188,99.31900062561034,100.22960067749024
2021-07-02,97.11000061035156,ATO,97.65500106811524,99.13900070190428,100.10380065917968
2021-07-06,97.08000183105467,ATO,97.45900115966796,98.94450073242186,99.97840072631836
2021-07-07,97.9499969482422,ATO,97.41300048828126,98.8275005340576,99.88920059204102
2021-07-08,97.66000366210938,ATO,97.44400100708008,98.65300064086912,99.81280059814453
2021-07-09,98.52999877929688,ATO,97.5510009765625,98.51850051879882,99.77740051269531
2021-07-12,99.44000244140624,ATO,97.60200119018555,98.40100059509277,99.72260055541992
2021-07-13,98.8000030517578,ATO,97.60700149536133,98.2860008239746,99.62680068969726
2021-07-14,99.4499969482422,ATO,97.9110008239746,98.21050071716307,99.54000061035157
2021-07-15,100.81999969482422,ATO,98.38200073242187,98.22300071716307,99.48540054321289
2021-07-16,101.23999786376952,ATO,98.80800018310546,98.27000045776367,99.45960052490234
2021-07-19,98.9499969482422,ATO,98.99199981689453,98.32350044250488,99.37160049438477
2021-07-20,99.48999786376952,ATO,99.23299942016601,98.34600028991699,99.30140045166016
2021-07-21,98.25,ATO,99.2629997253418,98.33800010681152,99.19620040893555
2021-07-22,97.66000366210938,ATO,99.2629997253418,98.35350036621094,99.12320053100586
2021-07-23,99.4499969482422,ATO,99.35499954223633,98.45300025939942,99.1272004699707
2021-07-26,99.5199966430664,ATO,99.36299896240234,98.48250007629395,99.105400390625
2021-07-27,101.0999984741211,ATO,99.59299850463867,98.6,99.11820037841797
2021-07-28,100.3499984741211,ATO,99.68299865722656,98.79699974060058,99.15500030517578
2021-07-29,100.19000244140624,ATO,99.61999893188477,99.00099983215333,99.17600036621094
2021-07-30,98.58999633789062,ATO,99.35499877929688,99.08149948120118,99.18560028076172
2021-08-02,99.54000091552734,ATO,99.41399917602538,99.20299949645997,99.21000030517578
2021-08-03,99.68000030517578,ATO,99.43299942016601,99.33299942016602,99.24000030517578
2021-08-04,99.38999938964844,ATO,99.54699935913087,99.40499954223633,99.25920028686524
2021-08-05,101.30999755859376,ATO,99.9119987487793,99.58749923706054,99.31960021972657
2021-08-06,100.88999938964844,ATO,100.05599899291992,99.70549926757812,99.3650001525879
2021-08-09,101.12000274658205,ATO,100.21599960327148,99.78949928283691,99.40420013427735
2021-08-10,100.88999938964844,ATO,100.19499969482422,99.89399909973145,99.4386001586914
2021-08-11,101.13999938964844,ATO,100.27399978637695,99.97849922180175,99.47260009765625
2021-08-12,100.56999969482422,ATO,100.31199951171875,99.96599922180175,99.47460006713867
2021-08-13,101.47000122070312,ATO,100.6,99.97749938964844,99.4802000427246
2021-08-16,101.06999969482422,ATO,100.75299987792968,100.08349952697753,99.48740005493164
2021-08-17,100.9499969482422,ATO,100.87999954223633,100.15649948120117,99.48699996948243
2021-08-18,98.98999786376952,ATO,100.83999938964844,100.19349937438965,99.46099990844726
2021-08-19,98.63999938964844,ATO,100.5729995727539,100.2424991607666,99.41079986572265
2021-08-20,98.7699966430664,ATO,100.3609992980957,100.20849914550782,99.36179977416992
2021-08-23,97.81999969482422,ATO,100.03099899291992,100.12349929809571,99.28239974975585
2021-08-24,98.12000274658205,ATO,99.75399932861328,99.97449951171875,99.22279983520508
2021-08-25,97.48999786376952,ATO,99.3889991760254,99.83149948120118,99.15339981079102
2021-08-26,96.6999969482422,ATO,99.00199890136719,99.65699920654296,99.07599975585937
2021-08-27,97.37999725341795,ATO,98.59299850463867,99.59649925231933,99.01759963989258
2021-08-30,97.47000122070312,ATO,98.23299865722656,99.49299926757813,99.00939971923827
2021-08-31,97.51000213623048,ATO,97.8889991760254,99.38449935913086,98.97879974365235
2021-09-01,98.25,ATO,97.81499938964843,99.32749938964844,98.97559967041016
2021-09-02,98.3000030517578,ATO,97.78099975585937,99.17699966430663,98.99459976196289
2021-09-03,97.5,ATO,97.65400009155273,99.00749969482422,98.99539978027343
2021-09-07,96.12999725341795,ATO,97.48499984741211,98.75799942016602,98.93939971923828
2021-09-08,97.6500015258789,ATO,97.4379997253418,98.59599952697754,98.91739974975586
2021-09-09,96.19000244140624,ATO,97.30800018310546,98.34849967956544,98.91299972534179
2021-09-10,93.12000274658205,ATO,96.95000076293945,97.97599983215332,98.8531997680664
2021-09-13,92.18000030517578,ATO,96.43000106811523,97.51149978637696,98.75719970703125
2021-09-14,91.27999877929688,ATO,95.81100082397461,97.02199974060059,98.64059967041015
2021-09-15,89.55999755859375,ATO,95.01600036621093,96.45249977111817,98.49019958496093
2021-09-16,89.76000213623047,ATO,94.16700057983398,95.99099998474121,98.3263996887207
2021-09-17,89.08999633789062,ATO,93.24599990844726,95.51349983215331,98.15499954223633
2021-09-20,89.12999725341797,ATO,92.40899963378907,95.0314998626709,97.96699951171875
2021-09-21,88.77999877929688,ATO,91.67399978637695,94.57949981689453,97.75379943847656
2021-09-22,88.75,ATO,90.78399963378907,94.11099967956542,97.5527993774414
2021-09-23,88.12999725341797,ATO,89.97799911499024,93.64299964904785,97.32639938354492
2021-09-24,88.22000122070312,ATO,89.48799896240234,93.2189998626709,97.0743994140625
2021-09-27,87.58000183105469,ATO,89.02799911499024,92.72900009155273,96.8011994934082
2021-09-28,86.69000244140625,ATO,88.56899948120117,92.19000015258788,96.55599960327149
2021-09-29,88.91000366210938,ATO,88.50400009155274,91.76000022888184,96.34439971923828
2021-09-30,88.19999694824219,ATO,88.3479995727539,91.25750007629395,96.14339965820312
2021-10-01,88.77999877929688,ATO,88.31699981689454,90.7814998626709,95.96579956054687
2021-10-04,90.5500030517578,ATO,88.45900039672851,90.43400001525879,95.78779968261719
2021-10-05,90.01000213623047,ATO,88.58200073242188,90.12800025939941,95.59759979248047
2021-10-06,90.16000366210938,ATO,88.7230010986328,89.75350036621094,95.37879989624024
2021-10-07,89.76000213623047,ATO,88.88600158691406,89.43200035095215,95.16699996948242
2021-10-08,89.95999908447266,ATO,89.06000137329102,89.27400016784668,94.96239990234375
2021-10-11,89.11000061035156,ATO,89.2130012512207,89.12050018310546,94.77279998779296
2021-10-12,88.9800033569336,ATO,89.44200134277344,89.0055004119873,94.56160003662109
2021-10-13,92.1999969482422,ATO,89.77100067138672,89.13750038146972,94.41199996948242
2021-10-14,93.94000244140624,ATO,90.34500122070312,89.34650039672852,94.30300003051758
2021-10-15,93.0,ATO,90.76700134277344,89.54200057983398,94.1368000793457
2021-10-18,91.0999984741211,ATO,90.82200088500977,89.64050064086913,93.94100006103515
2021-10-19,92.87999725341795,ATO,91.10900039672852,89.84550056457519,93.77619995117188
2021-10-20,94.5199966430664,ATO,91.54499969482421,90.13400039672851,93.64879989624023
2021-10-21,93.4499969482422,ATO,91.91399917602538,90.40000038146972,93.4949998474121
2021-10-22,94.04000091552734,ATO,92.32199935913086,90.69100036621094,93.36439987182617
2021-10-25,94.1999969482422,ATO,92.83099899291992,91.02200012207031,93.21899978637695
2021-10-26,94.02999877929688,ATO,93.33599853515625,91.38899993896484,93.07819976806641
2021-10-27,91.77999877929688,ATO,93.29399871826172,91.53249969482422,92.8947998046875
2021-10-28,92.88999938964844,ATO,93.18899841308594,91.76699981689453,92.77279983520508
2021-10-29,92.12000274658205,ATO,93.10099868774414,91.93400001525879,92.64239990234375
2021-11-01,93.04000091552734,ATO,93.29499893188476,92.05849990844726,92.52779998779297
2021-11-02,93.79000091552734,ATO,93.3859992980957,92.24749984741212,92.44720001220703
2021-11-03,93.36000061035156,ATO,93.26999969482422,92.40749969482422,92.35199996948242
2021-11-04,93.62999725341795,ATO,93.28799972534179,92.60099945068359,92.27479995727539
2021-11-05,93.98999786376952,ATO,93.28299942016602,92.80249938964843,92.22059997558594
2021-11-08,92.97000122070312,ATO,93.15999984741211,92.99549942016601,92.13240005493164
2021-11-09,93.13999938964844,ATO,93.07099990844726,93.20349922180176,92.04580001831054
2021-11-10,94.06999969482422,ATO,93.3,93.29699935913087,91.97699996948242
2021-11-11,94.7699966430664,ATO,93.4879997253418,93.33849906921387,91.90739990234376
2021-11-12,95.43000030517578,ATO,93.81899948120117,93.45999908447266,91.8499998474121
2021-11-15,96.20999908447266,ATO,94.1359992980957,93.71549911499024,91.82419982910156
2021-11-16,94.56999969482422,ATO,94.2139991760254,93.79999923706055,91.79299987792969
2021-11-17,93.8499984741211,ATO,94.26299896240235,93.76649932861328,91.71699981689453
2021-11-18,92.61000061035156,ATO,94.1609992980957,93.72449951171875,91.64539978027344
2021-11-19,94.9000015258789,ATO,94.25199966430664,93.76749954223632,91.68099975585938
2021-11-22,95.62000274658205,ATO,94.51699981689453,93.83849983215332,91.7497998046875
2021-11-23,95.30999755859376,ATO,94.73399963378907,93.90249977111816,91.83039978027344
2021-11-24,95.0,ATO,94.82699966430664,94.06349983215333,91.93919982910157
2021-11-26,93.37999725341795,ATO,94.6879997253418,94.0879997253418,92.01159973144532
2021-11-29,93.8000030517578,ATO,94.525,94.17199974060058,92.10579986572266
2021-11-30,90.31999969482422,ATO,93.93600006103516,94.03599967956544,92.12959991455078
2021-12-01,89.43000030517578,ATO,93.42200012207032,93.81799964904785,92.14259994506835
2021-12-02,90.68000030517578,ATO,93.10500030517578,93.68399963378906,92.18119995117188
2021-12-03,92.76000213623048,ATO,93.12000045776367,93.64049987792968,92.27380004882812
2021-12-06,94.55999755859376,ATO,93.08600006103515,93.6689998626709,92.40059997558593
2021-12-07,94.87999725341795,ATO,93.01199951171876,93.76449966430664,92.5465998840332
2021-12-08,94.41000366210938,ATO,92.92200012207032,93.82799987792968,92.70099990844727
2021-12-09,95.2300033569336,ATO,92.94500045776367,93.88600006103516,92.82739990234376
2021-12-10,95.73999786376952,ATO,93.18100051879883,93.93450012207032,92.97819992065429
2021-12-13,97.3499984741211,ATO,93.53600006103515,94.03050003051757,93.14959991455078
2021-12-14,97.13999938964844,ATO,94.21800003051757,94.07700004577637,93.2813998413086
2021-12-15,98.5199966430664,ATO,95.12699966430664,94.27449989318848,93.45159973144531
2021-12-16,100.3499984741211,ATO,96.09399948120117,94.59949989318848,93.65539962768554
2021-12-17,98.83000183105467,ATO,96.7009994506836,94.91049995422364,93.83679962158203
2021-12-20,99.33000183105467,ATO,97.17799987792968,95.13199996948242,94.02419967651367
2021-12-21,99.45999908447266,ATO,97.63600006103515,95.32399978637696,94.2311996459961
2021-12-22,102.12000274658205,ATO,98.40699996948243,95.66450004577636,94.49399963378906
2021-12-23,102.7300033569336,ATO,99.15699996948243,96.05100021362304,94.7045997619629
2021-12-27,104.05999755859376,ATO,99.98899993896484,96.58500022888184,94.90699966430664
2021-12-28,103.43000030517578,ATO,100.59700012207031,97.06650009155274,95.11559967041016
2021-12-29,104.83000183105467,ATO,101.36600036621094,97.79200019836426,95.39019973754883
2021-12-30,104.48999786376952,ATO,101.96300048828124,98.54500007629395,95.62239974975586
2021-12-31,104.7699966430664,ATO,102.40500030517578,99.24949989318847,95.82739974975586
2022-01-03,105.01000213623048,ATO,103.02300033569335,99.86199989318848,96.05859985351563
2022-01-04,106.26000213623048,ATO,103.71600036621093,100.4470001220703,96.3029998779297
2022-01-05,106.5999984741211,ATO,104.43000030517578,101.03300018310547,96.55099990844727
2022-01-06,105.7699966430664,ATO,104.79499969482421,101.60099983215332,96.78579986572265
2022-01-07,105.29000091552734,ATO,105.05099945068359,102.103999710083,97.05599990844726
2022-01-10,105.1500015258789,ATO,105.15999984741211,102.57449989318847,97.30119995117188
2022-01-11,104.63999938964844,ATO,105.28099975585937,102.93899993896484,97.55159988403321
2022-01-12,104.1999969482422,ATO,105.21799926757812,103.29199981689453,97.7747998046875
2022-01-13,105.98999786376952,ATO,105.36799926757813,103.66549987792969,98.01879974365234
2022-01-14,106.0500030517578,ATO,105.49599990844726,103.95050010681152,98.27259979248046
2022-01-18,105.41000366210938,ATO,105.53600006103515,104.27950019836426,98.50819992065429
2022-01-19,105.33999633789062,ATO,105.44399948120117,104.57999992370605,98.73519989013671
2022-01-20,105.0199966430664,ATO,105.2859992980957,104.85799980163574,98.97619979858399
2022-01-21,104.58999633789062,ATO,105.16799926757812,104.98149948120117,99.20519973754882
2022-01-24,102.31999969482422,ATO,104.87099914550781,104.9609992980957,99.37019973754883
2022-01-25,103.91999816894533,ATO,104.74799880981445,104.95399932861328,99.5531997680664
2022-01-26,103.6500015258789,ATO,104.6489990234375,104.96499938964844,99.71759979248047
2022-01-27,104.83000183105467,ATO,104.71199951171874,104.96499938964844,99.88999984741211
2022-01-28,106.11000061035156,ATO,104.72399978637695,105.04599952697754,100.12079986572266
2022-01-31,107.22000122070312,ATO,104.84099960327148,105.16849975585937,100.3881999206543
2022-02-01,106.27999877929688,ATO,104.92799911499023,105.2319995880127,100.66159988403321
2022-02-02,106.79000091552734,ATO,105.0729995727539,105.25849952697754,100.89939987182618
2022-02-03,106.77999877929688,ATO,105.24899978637696,105.26749954223632,101.12259979248047
2022-02-04,105.76000213623048,ATO,105.36600036621094,105.26699981689453,101.33159988403321
2022-02-07,105.94000244140624,ATO,105.72800064086914,105.29949989318848,101.55039993286132
2022-02-08,106.56999969482422,ATO,105.99300079345703,105.37049980163575,101.81419998168946
2022-02-09,108.8499984741211,ATO,106.51300048828125,105.58099975585938,102.11519989013672
2022-02-10,105.9499969482422,ATO,106.625,105.66849975585937,102.42779983520508
2022-02-11,106.68000030517578,ATO,106.68199996948242,105.70299987792968,102.77279983520508
2022-02-14,105.9800033569336,ATO,106.55800018310546,105.69949989318847,103.07879989624024
2022-02-15,105.52999877929688,ATO,106.48300018310547,105.70549964904785,103.33419982910156
2022-02-16,106.08999633789062,ATO,106.41299972534179,105.74299964904785,103.5647998046875
2022-02-17,106.66000366210938,ATO,106.40100021362305,105.825,103.80039993286132
2022-02-18,106.04000091552734,ATO,106.42900009155274,105.89750022888184,104.03299987792968
2022-02-22,106.26000213623048,ATO,106.46100006103515,106.09450035095215,104.25359985351562
2022-02-23,105.38999938964844,ATO,106.34300003051757,106.16800041198731,104.4465998840332
2022-02-24,104.75,ATO,105.93300018310546,106.22300033569336,104.59459991455078
2022-02-25,109.08999633789062,ATO,106.24700012207032,106.43600006103516,104.83359985351562
2022-02-28,109.80999755859376,ATO,106.55999984741212,106.62099990844726,105.05939987182617
2022-03-01,109.93000030517578,ATO,106.95499954223632,106.75649986267089,105.25099990844727
2022-03-02,111.13999938964844,ATO,107.51599960327148,106.99949989318847,105.49719985961914
2022-03-03,113.73999786376952,ATO,108.28099975585937,107.34699974060058,105.78539978027344
2022-03-04,116.1500015258789,ATO,109.22999954223633,107.81549987792968,106.11919982910156
2022-03-07,116.01000213623048,ATO,110.22699966430665,108.32799987792968,106.39699981689454
2022-03-08,113.4000015258789,ATO,110.94099960327148,108.70099983215331,106.61039978027344
2022-03-09,112.18000030517578,ATO,111.61999969482422,108.9814998626709,106.77279983520508
2022-03-10,113.29000091552734,ATO,112.47399978637695,109.20349998474121,106.96999984741211
2022-03-11,113.73999786376952,ATO,112.93899993896484,109.59300003051757,107.1481997680664
2022-03-14,112.86000061035156,ATO,113.24400024414062,109.90200004577636,107.31559982299805
2022-03-15,114.11000061035156,ATO,113.6620002746582,110.30849990844726,107.50239990234375
2022-03-16,114.3499984741211,ATO,113.98300018310547,110.74949989318847,107.68919982910157
2022-03-17,114.47000122070312,ATO,114.05600051879883,111.1685001373291,107.85339981079102
2022-03-18,112.7300033569336,ATO,113.7140007019043,111.47200012207031,107.97599990844726
2022-03-21,115.23999786376952,ATO,113.6370002746582,111.93199996948242,108.16539993286133
2022-03-22,114.16000366210938,ATO,113.71300048828125,112.32700004577637,108.34279998779297
2022-03-23,114.30999755859376,ATO,113.92600021362304,112.77299995422364,108.52599990844726
2022-03-24,115.66999816894533,ATO,114.16399993896485,113.31899986267089,108.7465998840332
2022-03-25,118.5199966430664,ATO,114.64199981689453,113.79049987792969,109.03299987792968
2022-03-28,117.79000091552734,ATO,115.1349998474121,114.18950004577637,109.26899993896484
2022-03-29,119.18000030517578,ATO,115.64199981689453,114.65200004577636,109.5315998840332
2022-03-30,120.37000274658205,ATO,116.24400024414062,115.11350021362304,109.83079986572265
2022-03-31,119.48999786376952,ATO,116.74599990844726,115.40100021362305,110.11379989624024
2022-04-01,121.41000366210938,ATO,117.61399993896484,115.66400032043457,110.4416000366211
2022-04-04,119.18000030517578,ATO,118.00800018310547,115.82250022888184,110.7334001159668
2022-04-05,120.2300033569336,ATO,118.6150001525879,116.16400032043457,111.09160018920899
2022-04-06,122.0500030517578,ATO,119.3890007019043,116.65750045776367,111.45420028686523
2022-04-07,120.86000061035156,ATO,119.90800094604492,117.03600044250489,111.79840026855469
2022-04-08,121.70999908447266,ATO,120.22700119018555,117.43450050354004,112.13600021362305
2022-04-11,120.51000213623048,ATO,120.49900131225586,117.81700057983399,112.42400024414063
2022-04-12,120.1999969482422,ATO,120.6010009765625,118.12150039672852,112.6836001586914
2022-04-13,119.9000015258789,ATO,120.55400085449219,118.39900054931641,112.95600021362304
2022-04-14,119.73999786376952,ATO,120.5790008544922,118.66250038146973,113.21500015258789
2022-04-18,119.5999984741211,ATO,120.39800033569335,119.0060001373291,113.47140014648437
2022-04-19,120.61000061035156,ATO,120.54100036621094,119.27450027465821,113.7684001159668
2022-04-20,122.69000244140624,ATO,120.7870002746582,119.70100021362305,114.10340011596679
2022-04-21,121.16000366210938,ATO,120.69800033569337,120.04350051879882,114.3952001953125
2022-04-22,118.6999969482422,ATO,120.48199996948242,120.19500045776367,114.59220016479492
2022-04-25,117.6999969482422,ATO,120.08099975585938,120.15400047302246,114.82720016479492
2022-04-26,117.0500030517578,ATO,119.73499984741211,120.11700057983398,115.03460021972656
2022-04-27,116.05999755859376,ATO,119.32099990844726,119.96100044250488,115.23620010375977
2022-04-28,116.80999755859376,ATO,119.01199951171876,119.78300018310547,115.4618000793457
2022-04-29,113.4000015258789,ATO,118.37799987792968,119.47850036621094,115.60800018310547
2022-05-02,111.76000213623048,ATO,117.59400024414063,118.99600028991699,115.7100001525879
2022-05-03,112.61000061035156,ATO,116.79400024414062,118.66750030517578,115.84140014648438
2022-05-04,115.30999755859376,ATO,116.05599975585938,118.42150001525879,116.02240005493164
2022-05-05,115.04000091552734,ATO,115.44399948120117,118.07099990844726,116.21540008544922
2022-05-06,114.9000015258789,ATO,115.06399993896484,117.77299995422364,116.41840011596679
2022-05-09,113.62999725341795,ATO,114.65699996948243,117.3689998626709,116.50920013427735
2022-05-10,113.11000061035156,ATO,114.2629997253418,116.99899978637696,116.5752001953125
2022-05-11,112.62000274658205,ATO,113.91900024414062,116.62000007629395,116.62900024414063
2022-05-12,112.08999633789062,ATO,113.4470001220703,116.22949981689453,116.64800018310547
2022-05-13,112.95999908447266,ATO,113.40299987792969,115.89049987792968,116.63240020751954
2022-05-16,113.16000366210938,ATO,113.54300003051758,115.5685001373291,116.57260025024414
2022-05-17,113.75,ATO,113.65699996948243,115.22550010681152,116.52740020751953
2022-05-18,111.8499984741211,ATO,113.31100006103516,114.68349990844726,116.49640014648438
2022-05-19,111.37000274658205,ATO,112.94400024414062,114.19399986267089,116.4802001953125
2022-05-20,111.6999969482422,ATO,112.62399978637696,113.8439998626709,116.44840011596679
2022-05-23,113.66999816894533,ATO,112.62799987792968,113.64249992370605,116.4470001220703
2022-05-24,116.02999877929688,ATO,112.91999969482421,113.59149971008301,116.51040008544922
2022-05-25,115.91999816894533,ATO,113.24999923706055,113.58449974060059,116.5466000366211
2022-05-26,116.73999786376952,ATO,113.71499938964844,113.58099975585938,116.59440002441406
2022-05-27,117.63999938964844,ATO,114.18299942016601,113.79299964904786,116.65779998779297
2022-05-31,116.30999755859376,ATO,114.49799880981445,114.02049942016602,116.72939987182617
2022-06-01,116.43000030517578,ATO,114.76599884033203,114.21149940490723,116.7531999206543
2022-06-02,116.5999984741211,ATO,115.24099884033203,114.2759994506836,116.80199981689454
2022-06-03,116.11000061035156,ATO,115.71499862670899,114.32949943542481,116.83799987792969
2022-06-06,116.76000213623048,ATO,116.22099914550782,114.42249946594238,116.85979995727538
2022-06-07,117.43000030517578,ATO,116.59699935913086,114.61249961853028,116.83800003051758
2022-06-08,115.22000122070312,ATO,116.51599960327148,114.71799964904785,116.7866000366211
2022-06-09,112.9499969482422,ATO,116.2189994812012,114.73449935913088,116.66199996948242
2022-06-10,111.97000122070312,ATO,115.74199981689455,114.7284996032715,116.49399993896485
2022-06-13,107.01000213623048,ATO,114.67900009155275,114.4309997558594,116.24440002441406
2022-06-14,105.54000091552734,ATO,113.60200042724611,114.0499996185303,115.92699996948242
2022-06-15,106.08999633789062,ATO,112.56800003051758,113.66699943542483,115.66519989013672
2022-06-16,104.58000183105467,ATO,111.36600036621094,113.3034996032715,115.35219985961913
2022-06-17,103.51000213623048,ATO,110.10600051879882,112.91049957275393,114.98139984130859
2022-06-21,105.47000122070312,ATO,108.9770004272461,112.59899978637698,114.67359985351563
2022-06-22,105.66000366210938,ATO,107.80000076293945,112.19850006103518,114.35259994506836
2022-06-23,107.04000091552734,ATO,106.98200073242188,111.7490001678467,114.0831999206543
2022-06-24,109.23999786376952,ATO,106.6110008239746,111.41500015258791,113.86399993896484
2022-06-27,110.75,ATO,106.4890007019043,111.11550025939944,113.68099990844726
2022-06-28,110.6500015258789,ATO,106.85300064086914,110.76600036621096,113.49919998168946
2022-06-29,110.9000015258789,ATO,107.3890007019043,110.49550056457522,113.3252000427246
2022-06-30,112.0999984741211,ATO,107.99000091552735,110.27900047302248,113.155
2022-07-01,115.1500015258789,ATO,109.04700088500977,110.20650062561037,113.00419998168945
2022-07-05,110.61000061035156,ATO,109.75700073242187,109.93150062561037,112.7931999206543
2022-07-06,113.0,ATO,110.51000061035157,109.74350051879883,112.67919998168945
2022-07-07,112.33999633789062,ATO,111.1779998779297,109.48900032043457,112.57199996948242
2022-07-08,112.0500030517578,ATO,111.67900009155274,109.3305004119873,112.47199996948243
2022-07-11,112.12000274658205,ATO,111.96700057983398,109.2890007019043,112.39320007324218
2022-07-12,111.8499984741211,ATO,112.07700042724609,109.28300056457519,112.29400009155273
2022-07-13,111.08000183105467,ATO,112.12000045776367,109.4865005493164,112.24760009765625
2022-07-14,110.91999816894533,ATO,112.12200012207032,109.7555004119873,112.23080001831055
2022-07-15,111.9000015258789,ATO,112.1020004272461,110.04600067138672,112.21660003662109
2022-07-18,111.9000015258789,ATO,111.7770004272461,110.41200065612793,112.1484001159668
2022-07-19,113.47000122070312,ATO,112.06300048828125,110.91000061035156,112.11700012207031
2022-07-20,111.6999969482422,ATO,111.93300018310546,111.22150039672852,112.05300003051758
2022-07-21,112.62000274658205,ATO,111.96100082397462,111.56950035095215,112.03280014038086
2022-07-22,113.3499984741211,ATO,112.09100036621093,111.88500022888184,112.03760009765625
2022-07-25,114.7699966430664,ATO,112.35599975585937,112.16150016784668,112.08059997558594
2022-07-26,116.25,ATO,112.79599990844727,112.43650016784667,112.16380004882812
2022-07-27,116.48999786376952,ATO,113.33699951171874,112.7284999847412,112.23440002441406
2022-07-28,119.93000030517578,ATO,114.2379997253418,113.17999992370605,112.36979995727539
2022-07-29,121.38999938964844,ATO,115.18699951171875,113.64449996948242,112.52259994506836
2022-08-01,121.16999816894533,ATO,116.11399917602539,113.94549980163575,112.70899993896484
2022-08-02,120.0999984741211,ATO,116.7769989013672,114.41999969482421,112.88359985351562
2022-08-03,119.27999877929688,ATO,117.53499908447266,114.73399963378907,113.03519989013672
2022-08-04,115.83000183105467,ATO,117.85599899291992,114.90849990844727,113.0783999633789
2022-08-05,113.88999938964844,ATO,117.90999908447266,115.0004997253418,113.03559997558594
2022-08-08,114.5999984741211,ATO,117.89299926757812,115.12449951171875,113.00919998168945
2022-08-09,115.27999877929688,ATO,117.7959991455078,115.29599952697754,112.98
2022-08-10,114.47000122070312,ATO,117.59399948120117,115.46549949645996,112.91660003662109
2022-08-11,115.2699966430664,ATO,117.12799911499023,115.68299942016601,112.89580001831055
2022-08-12,116.9499969482422,ATO,116.6839988708496,115.93549919128418,112.90619995117187
2022-08-15,117.38999938964844,ATO,116.30599899291992,116.20999908447266,112.92199996948243
2022-08-16,117.58000183105467,ATO,116.05399932861329,116.41549911499024,112.95139999389649
2022-08-17,117.66000366210938,ATO,115.89199981689453,116.7134994506836,112.96940002441406
2022-08-18,118.08000183105467,ATO,116.11699981689453,116.98649940490722,112.98240005493165
2022-08-19,118.01000213623048,ATO,116.52900009155273,117.2194995880127,113.0382000732422
2022-08-22,116.1500015258789,ATO,116.68400039672852,117.28849983215332,113.10220016479492
2022-08-23,116.22000122070312,ATO,116.77800064086914,117.28699989318848,113.18720016479492
2022-08-24,116.72000122070312,ATO,117.00300064086915,117.29850006103516,113.38140014648438
2022-08-25,117.58000183105467,ATO,117.23400115966797,117.18100013732911,113.62220016479492
2022-08-26,115.98999786376952,ATO,117.1380012512207,116.91100006103515,113.8202001953125
2022-08-29,116.36000061035156,ATO,117.03500137329101,116.67050018310547,114.05580017089844
2022-08-30,114.43000030517578,ATO,116.72000122070312,116.3870002746582,114.27420013427735
2022-08-31,113.37999725341795,ATO,116.29200057983398,116.09200019836423,114.43240005493163
2022-09-01,114.77999877929688,ATO,115.96200027465821,116.03950004577635,114.6147999572754
2022-09-02,114.5500030517578,ATO,115.61600036621094,116.07250022888181,114.765
2022-09-06,114.20999908447266,ATO,115.42200012207032,116.0530002593994,114.86440002441407
2022-09-07,117.63999938964844,ATO,115.56399993896484,116.17100028991698,115.00220001220703
2022-09-08,117.9499969482422,ATO,115.68699951171875,116.34500007629393,115.14819992065429
2022-09-09,118.08999633789062,ATO,115.73799896240234,116.48600006103513,115.29199981689453
2022-09-12,119.44000244140624,ATO,116.08299942016602,116.61050033569333,115.43879989624024
2022-09-13,116.45999908447266,ATO,116.09299926757812,116.56400032043454,115.46499984741212
